,Currency,DailyHigh,DailyHighDate,DailyHighTime,DailyLow,DailyLowDate,DailyLowTime,DailyOpen,DailyOpenDate,DailyOpenTime,LastSale,LastSaleDate,LastSaleSize,LastSaleTime,LastYearClose,LastYearCloseDate,PriceSource,PriceUsedForCalculations,PriceUsedForCalculationsDate,PriceUsedForCalculationsTime,ShortName,Symbol,YearlyHigh,YearlyHighDate,YearlyLow,YearlyLowDate,YieldToMaturity,Valoren
19238213,USD,104.775,9/23/2016,12:17:31 PM,104.775,9/23/2016,12:17:31 PM,104.775,9/23/2016,12:17:31 PM,104.775,9/23/2016,15000,5:20:48 PM,99.4,11/19/2015,FINRA,104.775,9/23/2016,4:26:08 AM,General Electric 3 % InterNotes 2012-15.8.25 Sr Tranche 147,GE3888512,104.775,9/23/2016,96.662,1/29/2016,2.4058,19238213
19238224,USD,99.374,11/9/2016,12:33:19 PM,98.416,11/9/2016,1:40:59 PM,99.374,11/9/2016,12:33:19 PM,98.416,11/9/2016,8000,5:20:50 PM,97.764,12/30/2015,FINRA,98.416,11/9/2016,4:26:08 AM,General Electric 3.6 % InterNotes 2012-15.8.32 Sr Tranche 148,GE3888518,104.802,9/15/2016,96.63,1/20/2016,3.7684,19238224
19289265,USD,104.1,10/18/2016,3:51:00 PM,104.0,10/18/2016,3:51:01 PM,104.0,10/18/2016,3:51:01 PM,104.0,10/18/2016,5000,5:20:55 PM,99.5,9/29/2015,FINRA,104.0,10/18/2016,4:26:08 AM,General Electric 3 % Inter Notes 2012-15.8.24 Sr Tranche 150,GE3891169,104.3723,6/16/2016,98.875,1/21/2016,2.4449,19289265
19289272,USD,99.4194,11/4/2016,11:14:57 AM,99.4194,11/4/2016,11:14:57 AM,99.4194,11/4/2016,11:14:57 AM,99.4194,11/4/2016,3000,5:20:53 PM,98.25,12/15/2015,FINRA,99.4194,11/4/2016,4:26:08 AM,General Electric 3.6 % Inter Notes 2012-15.8.31 Sr Tranche 151,GE3891170,105.06,9/6/2016,96.769,3/10/2016,3.6842,19289272
19329024,USD,102.883,10/24/2016,1:00:32 PM,102.633,10/24/2016,1:00:32 PM,102.633,10/24/2016,1:00:32 PM,102.883,10/24/2016,4000,5:20:52 PM,98.2302,12/22/2015,FINRA,102.883,10/24/2016,4:26:08 AM,General Electric 3.05 % InterNotes 2012-15.8.23 Sr Tranche 152,GE3893083,106.198,10/3/2016,97.619,1/19/2016,2.5979,19329024
19329045,USD,101.77,10/19/2016,11:28:13 AM,100.215,10/19/2016,11:28:13 AM,101.715,10/19/2016,11:28:13 AM,101.77,10/19/2016,2000,5:20:43 PM,99.062,12/15/2015,FINRA,101.77,10/19/2016,4:26:08 AM,General Electric 3 3/4 % InterNotes 2012-15.8.31 Sr Tranche 153,GE3893084,107.9,9/29/2016,98.77,2/18/2016,3.6262,19329045
19433489,USD,105.683,11/10/2016,1:57:55 AM,103.778,11/10/2016,2:17:46 PM,105.683,11/10/2016,1:57:55 AM,104.3796,11/10/2016,75000,5:20:50 PM,102.735,12/30/2015,FINRA,104.3796,11/10/2016,4:26:08 AM,General Electric 3.15 % Medium Term Notes 2012-7.9.22 Sr Series A Tranche 870,GE3898309,109.429,7/27/2016,101.59,1/5/2016,2.3525,19433489
19506316,USD,102.45,11/8/2016,11:10:26 AM,102.45,11/8/2016,11:10:26 AM,102.45,11/8/2016,11:10:26 AM,102.45,11/8/2016,10000,5:20:52 PM,98.625,12/17/2015,FINRA,102.45,11/8/2016,4:26:08 AM,General Electric 3 % InterNotes 2012-15.9.24 Sr Series D Tranche 157,GE3903615,105.123,6/10/2016,97.03,1/13/2016,2.6687,19506316
19506329,USD,103.849,10/11/2016,11:40:49 AM,103.749,10/11/2016,11:40:49 AM,103.749,10/11/2016,11:40:49 AM,103.849,10/11/2016,1000,5:20:48 PM,101.0,12/29/2015,FINRA,103.849,10/11/2016,4:26:08 AM,General Electric 3.7 % InterNotes 2012-15.9.32 Sr Tranche 158,GE3903616,105.88,9/22/2016,97.9,1/26/2016,3.4123,19506329
19608410,USD,105.894,11/11/2016,1:00:11 PM,105.894,11/11/2016,1:00:11 PM,105.894,11/11/2016,1:00:11 PM,105.894,11/11/2016,1000,1:00:11 PM,100.415,12/24/2015,FINRA,105.894,11/11/2016,4:26:08 AM,General Electric 3 % InterNotes 2012-15.9.23 Sr Tranche 159,GE3905623,105.637,10/11/2016,97.75,3/2/2016,2.0807,19608410
19609425,USD,98.943,11/9/2016,12:22:48 PM,98.943,11/9/2016,12:22:48 PM,98.943,11/9/2016,12:22:48 PM,98.943,11/9/2016,50000,5:20:37 PM,99.653,12/18/2015,FINRA,98.943,11/9/2016,4:26:08 AM,General Electric 3 1/2 % InterNotes 2012-15.9.29 Sr Tranche 160,GE3905624,106.299,9/21/2016,96.825,3/21/2016,3.6357,19609425
19670086,USD,102.007,11/4/2016,3:16:57 PM,101.751,11/4/2016,1:17:40 PM,101.751,11/4/2016,1:17:40 PM,102.007,11/4/2016,10000,5:20:55 PM,100.305,12/30/2015,FINRA,102.007,11/4/2016,4:26:08 AM,General Electric 3.6 % InterNotes 2012-15.10.30 Sr Tranche 162,GE3910484,107.512,10/17/2016,95.572,1/12/2016,3.4466,19670086
19670101,USD,100.579,11/10/2016,12:02:27 PM,99.697,11/10/2016,2:21:38 PM,100.579,11/10/2016,12:02:27 PM,99.697,11/10/2016,25000,5:20:54 PM,100.525,12/22/2015,FINRA,99.697,11/10/2016,4:26:08 AM,General Electric 3.1 % InterNotes 2012-15.10.24 Sr Tranche 161,GE3910441,107.2,9/27/2016,98.065,1/5/2016,3.168,19670101
19722209,USD,103.478,11/10/2016,10:42:04 AM,101.5,11/10/2016,1:29:00 PM,102.667,11/10/2016,8:36:04 AM,101.823,11/10/2016,150000,5:20:43 PM,97.034,12/31/2015,FINRA,101.823,11/10/2016,4:26:08 AM,General Electric 4.125 % Notes 2012-9.10.42 Sr,GE3911600,115.639,8/29/2016,94.25,2/22/2016,4.0512,19722209
19722577,USD,103.096,11/10/2016,10:23:46 AM,101.382,11/10/2016,3:42:09 PM,102.616,11/10/2016,9:31:09 AM,101.382,11/10/2016,6000,5:20:46 PM,100.03,12/31/2015,FINRA,101.382,11/10/2016,4:26:08 AM,General Electric 2.7 % Notes 2012-9.10.22 Sr,GE3911668,107.558,7/5/2016,99.342,1/5/2016,2.4616,19722577
19736395,USD,25.801,10/11/2012,10:57:39 AM,24.173,10/11/2012,2:08:53 PM,24.96,10/11/2012,8:52:20 AM,25.05,10/11/2012,0,5:20:07 PM,25.05,10/11/2012,FINRA,0.0,,,General Electric 4 7/8 % Medium Term Notes 2012-15.10.52 Sr Series A,GE3912178,25.846,10/4/2012,24.008,10/4/2012,0.0,19736395
19895093,USD,97.365,11/10/2016,11:45:49 AM,97.365,11/10/2016,11:45:49 AM,97.365,11/10/2016,11:45:49 AM,97.365,11/10/2016,10000,5:20:49 PM,99.907,12/29/2015,FINRA,97.365,11/10/2016,4:26:08 AM,General Electric 3 1/2 % InterNotes 2012-15.11.31 Sr Tranche 164,GE3923601,105.624,10/26/2016,92.812,11/1/2016,3.76,19895093
19895303,USD,103.875,9/30/2016,10:32:58 AM,103.875,9/30/2016,10:32:58 AM,103.875,9/30/2016,10:32:58 AM,103.875,9/30/2016,25000,5:20:49 PM,98.99,12/31/2015,FINRA,103.875,9/30/2016,4:26:08 AM,General Electric 3 % InterNotes 2012-15.11.25 Sr Tranche 163,GE3923598,106.5739,4/15/2016,96.093,5/13/2016,2.5544,19895303
19998660,USD,100.0,10/28/2016,10:04:41 AM,99.8,10/28/2016,10:04:41 AM,99.8,10/28/2016,10:04:41 AM,100.0,10/28/2016,5000,5:20:42 PM,98.0,12/28/2015,FINRA,100.0,10/28/2016,4:26:08 AM,General Electric 3 1/2 % Medium Term Notes 2012-15.11.31 Sr Tranche 167,GE3928900,105.948,10/11/2016,94.0,10/25/2016,3.5306,19998660
19998680,USD,100.051,11/9/2016,3:06:22 PM,100.037,11/9/2016,3:06:22 PM,100.051,11/9/2016,3:06:22 PM,100.037,11/9/2016,20000,5:20:39 PM,99.5,12/29/2015,FINRA,100.037,11/9/2016,4:26:08 AM,General Electric 3 % InterNotes 2012-15.11.26 Sr Tranche 166,GE3928897,103.1,7/6/2016,99.297,10/24/2016,2.9959,19998680
20043841,USD,100.5901,11/10/2016,2:55:02 PM,100.378,11/10/2016,9:38:08 AM,100.413,11/10/2016,8:31:47 AM,100.5901,11/10/2016,263000,5:20:39 PM,100.277,12/31/2015,FINRA,100.5901,11/10/2016,4:26:08 AM,General Electric 1.6 % Medium Term Notes 2012-20.11.17 Sr Series A,GE3930944,102.021,5/16/2016,98.124,3/15/2016,1.0144,20043841
20044723,USD,101.75,11/10/2016,10:17:58 AM,100.0,11/10/2016,10:17:58 AM,100.0,11/10/2016,10:17:58 AM,101.75,11/10/2016,50000,5:20:54 PM,99.576,12/18/2015,FINRA,101.75,11/10/2016,4:26:08 AM,General Electric 3.5 % InterNotes 2012-15.11.32 Sr Tranche 170,GE3931580,104.25,7/19/2016,96.65,1/29/2016,3.3892,20044723
20075986,USD,99.72,10/21/2016,3:06:12 PM,99.475,10/21/2016,3:05:48 PM,99.475,10/21/2016,3:05:48 PM,99.72,10/21/2016,5000,5:20:48 PM,100.625,12/29/2015,FINRA,99.292,11/25/2015,3:39:41 PM,General Electric Medium Term Notes 2012-7.12.17 Sr Series A Tranche 875 Fltg Rt,GE3932748,100.611,9/12/2016,98.541,6/22/2016,1.0625,20075986
20129223,USD,102.767,11/1/2016,10:31:49 AM,101.0,11/1/2016,10:31:49 AM,102.767,11/1/2016,10:31:49 AM,101.0,11/1/2016,10000,5:20:34 PM,96.25,12/31/2015,FINRA,101.0,11/1/2016,4:26:08 AM,General Electric 3.55 % InterNotes 2012-15.12.32 Sr Tranche 172,GE3937027,104.985,7/14/2016,96.85,1/13/2016,3.4982,20129223
20129573,USD,101.803,11/3/2016,2:06:34 PM,99.998,11/3/2016,2:06:34 PM,99.998,11/3/2016,2:06:34 PM,101.803,11/3/2016,15000,5:20:47 PM,99.973,12/16/2015,FINRA,101.803,11/3/2016,4:26:08 AM,General Electric 3 % InterNotes 2012-15.12.26 Sr Tranche 171,GE3939221,103.5,10/6/2016,94.5,1/11/2016,2.8129,20129573
20197834,USD,101.647,11/10/2016,11:43:09 AM,101.381,11/10/2016,1:49:12 PM,101.437,11/10/2016,9:16:17 AM,101.404,11/10/2016,370000,5:20:43 PM,100.568,12/30/2015,FINRA,101.404,11/10/2016,4:26:08 AM,General Electric 2.1 % Medium Term Notes 2012-11.12.19 Sr Secd Tranche 878,GE3940740,104.601,2/29/2016,98.2557,1/22/2016,1.6357,20197834
20250009,USD,97.773,11/10/2016,12:34:31 PM,97.773,11/10/2016,12:34:31 PM,97.773,11/10/2016,12:34:31 PM,97.773,11/10/2016,2000,5:20:49 PM,97.526,12/24/2015,FINRA,97.773,11/10/2016,4:26:08 AM,General Electric 3.55 % InterNotes 2012-15.12.32 Sr Tranche 174,GE3944345,106.774,8/23/2016,97.047,3/14/2016,3.7702,20250009
20308022,USD,97.365,11/10/2016,11:47:03 AM,97.365,11/10/2016,11:47:03 AM,97.365,11/10/2016,11:47:03 AM,97.365,11/10/2016,10000,5:20:40 PM,98.25,12/22/2015,FINRA,97.365,11/10/2016,4:26:08 AM,General Electric 3.6 % InterNotes 2012-15.12.32 Sr Tranche 175,GE3947294,104.843,9/27/2016,96.079,1/8/2016,3.8571,20308022
19381736,USD,99.0819,11/10/2016,4:10:40 PM,99.0819,11/10/2016,4:10:40 PM,99.0819,11/10/2016,4:10:40 PM,99.0819,11/10/2016,5000,5:20:54 PM,99.504,10/29/2015,FINRA,99.0819,11/10/2016,4:26:08 AM,General Electric 3.05 % InterNotes 2012-15.9.25 Sr Tranche 154,GE3897635,105.0,10/7/2016,96.541,2/12/2016,3.1948,19381736
19381743,USD,104.738,10/31/2016,3:08:29 PM,104.738,10/31/2016,3:08:29 PM,104.738,10/31/2016,3:08:29 PM,104.738,10/31/2016,65000,5:20:38 PM,96.069,12/29/2015,FINRA,104.738,10/31/2016,4:26:08 AM,General Electric 3 5/8 % InterNotes 2012-15.9.32 Sr Tranche 155,GE3897636,105.333,8/8/2016,96.0,3/2/2016,3.266,19381743
20045137,USD,97.685,11/9/2016,12:26:01 PM,97.585,11/9/2016,12:26:01 PM,97.585,11/9/2016,12:26:01 PM,97.685,11/9/2016,25000,5:20:39 PM,96.65,10/9/2015,FINRA,97.685,11/9/2016,4:26:08 AM,General Electric 3 % InterNotes 2012-15.11.27 Sr Tranche 169,GE3931576,100.5341,10/27/2016,96.03,1/15/2016,3.2691,20045137
20185569,USD,99.6,11/8/2016,1:12:47 PM,97.8,11/8/2016,1:12:47 PM,99.6,11/8/2016,1:12:47 PM,97.8,11/8/2016,25000,5:20:47 PM,97.915,12/29/2015,FINRA,97.8,11/8/2016,4:26:08 AM,General Electric 3.55 % InterNotes 2012-15.12.32 Sr Tranche 173,GE3941529,104.399,8/18/2016,96.1,1/11/2016,3.7678,20185569
1948073,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,General Electric 3 % Notes 2003-1.10.23 Subord Conv,SAFR3737823,0.0,,0.0,,0.0,1948073
1948073,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,,FINRA,0.0,,,General Electric 3 % Notes 2003-1.10.23 Subord Conv,SAFR3737823,0.0,,0.0,,0.0,1948073
1144124,USD,121.872,8/8/2016,12:39:20 PM,121.772,8/8/2016,12:39:00 PM,121.872,8/8/2016,12:39:20 PM,121.772,8/8/2016,11000,5:20:40 PM,117.633,12/29/2014,FINRA,121.772,8/8/2016,4:26:07 AM,General Electric 6.65 % Medium Term Notes 1997-12.7.27 Series A Tranche 22,WRI.GT,123.507,8/1/2016,115.389,7/22/2016,4.1485,1144124
1144124,USD,121.872,8/8/2016,12:39:20 PM,121.772,8/8/2016,12:39:00 PM,121.872,8/8/2016,12:39:20 PM,121.772,8/8/2016,11000,5:20:40 PM,117.633,12/29/2014,FINRA,121.772,8/8/2016,4:26:07 AM,General Electric 6.65 % Medium Term Notes 1997-12.7.27 Series A Tranche 22,WRI.GT,123.507,8/1/2016,115.389,7/22/2016,4.1485,1144124
12126478,USD,99.7,4/1/2015,3:16:59 PM,99.7,4/1/2015,3:16:59 PM,99.7,4/1/2015,3:16:59 PM,99.7,4/1/2015,1000000,5:20:28 PM,99.7,4/1/2015,FINRA,99.7,4/1/2015,9:19:20 PM,Gldm Sachs Grp (0 % min.) Euro Medium-Term Notes 2007-6.9.17 Floating Rate Reg-S Series C,GS3861875,99.7,4/1/2015,99.0,2/23/2015,1.0946,12126478
18499530,USD,134.75,10/6/2016,3:53:55 PM,133.696,10/6/2016,3:38:40 PM,133.716,10/6/2016,3:38:40 PM,134.75,10/6/2016,12000,5:20:42 PM,123.9,10/7/2015,FINRA,0.0,,,Gldm Sachs Grp Equity Index-Linked Notes 2012-31.1.18 Sr Lkd to DJ Industrial Average Index Ser D,GS3849734,135.0,9/23/2016,128.7,4/8/2016,0.0,18499530
18531596,USD,111.532,11/4/2016,4:38:05 PM,111.5,11/4/2016,4:38:05 PM,111.532,11/4/2016,4:38:05 PM,111.5,11/4/2016,107000,5:20:53 PM,104.025,12/28/2015,FINRA,111.5,11/4/2016,4:24:23 AM,Gldm Sachs Grp 5 1/2 % Medium Term Notes 2012-15.5.37 Sr Series D,GS3851430,115.849,8/9/2016,103.18,2/4/2016,4.7318,18531596
18531603,USD,105.523,11/8/2016,4:00:28 PM,105.523,11/8/2016,4:00:28 PM,105.523,11/8/2016,4:00:28 PM,105.523,11/8/2016,10000,5:20:42 PM,105.725,12/24/2015,FINRA,105.523,11/8/2016,4:24:23 AM,Gldm Sachs Grp 4.15 % Medium Term Notes 2012-15.5.19 Series D,GS3851424,107.516,6/9/2016,103.15,8/23/2016,1.9712,18531603
18531631,USD,113.189,10/27/2016,10:45:45 AM,113.189,10/27/2016,10:45:45 AM,113.189,10/27/2016,10:45:45 AM,113.189,10/27/2016,10000,5:20:49 PM,108.407,11/18/2015,FINRA,113.189,10/27/2016,4:24:23 AM,Gldm Sachs Grp 5 % Medium Term Notes 2012-15.05.25 Sr Series D,GS3851425,115.361,6/15/2016,107.402,3/9/2016,3.2859,18531631
18575354,USD,107.903,10/28/2016,12:17:02 PM,106.835,10/28/2016,12:17:02 PM,106.835,10/28/2016,12:17:02 PM,107.903,10/28/2016,15000,5:20:39 PM,106.866,12/21/2015,FINRA,107.903,10/28/2016,4:24:23 AM,Gldm Sachs Grp 4.15 % Medium Term Notes 2012-15.5.20 Sr Series D Tranche 688,GS3854756,109.4013,8/2/2016,104.5,4/14/2016,1.8826,18575354
18575471,USD,109.473,11/8/2016,9:21:59 AM,109.473,11/8/2016,9:21:59 AM,109.473,11/8/2016,9:21:59 AM,109.473,11/8/2016,25000,5:20:43 PM,109.5284,11/16/2015,FINRA,109.473,11/8/2016,4:24:23 AM,Gldm Sachs Grp 4 3/4 % Medium Term Notes 2012-15.5.24 Sr Series D Tranche 689,GS3854757,112.8926,9/20/2016,106.334,1/14/2016,3.3855,18575471
18575507,USD,110.454,11/9/2016,9:32:56 AM,108.703,11/9/2016,10:22:51 AM,110.454,11/9/2016,9:32:56 AM,108.703,11/9/2016,10000,5:20:50 PM,106.432,12/23/2015,FINRA,108.703,11/9/2016,4:24:23 AM,Gldm Sachs Grp 5.15 % Medium Term Notes 2012-15.5.30 Sr Series D Tranche 690,GS3854758,116.045,8/10/2016,103.5,2/23/2016,4.3886,18575507
18581941,USD,100.3,9/14/2016,9:04:43 AM,100.2,9/14/2016,9:04:43 AM,100.2,9/14/2016,9:04:43 AM,100.2,9/14/2016,16000,5:20:45 PM,101.624,12/31/2015,FINRA,100.491,4/22/2014,6:17:58 PM,Gldm Sachs Grp (5 % max) 2012-14.5.17 Series D Fltg Rt,GS3854308,100.874,3/4/2016,99.751,3/8/2016,4.9239,18581941
18621362,USD,101.232,11/7/2016,3:05:24 PM,101.107,11/7/2016,10:48:13 AM,101.205,11/7/2016,10:48:13 AM,101.232,11/7/2016,13000,5:20:44 PM,104.047,12/17/2015,FINRA,101.232,11/7/2016,4:24:23 AM,Gldm Sachs Grp 3.55 % Medium Term Notes 2012-15.5.17 Sr Series D Tranche 691,GS3856896,103.69,3/8/2016,100.851,10/28/2016,1.4272,18621362
12490085,USD,98.875,10/28/2016,10:33:06 AM,97.875,10/28/2016,10:28:47 AM,97.875,10/28/2016,10:28:47 AM,98.875,10/28/2016,19000,5:20:50 PM,97.75,12/3/2015,FINRA,0.0,,,Gldm Sachs Grp Medium Term Notes 2011-18.2.21 Sr Series D Fltg Rt,GS.AAD,98.875,10/28/2016,96.21,10/20/2016,0.0,12490085
13870835,USD,115.588,11/7/2016,2:21:45 PM,115.588,11/7/2016,2:21:45 PM,115.588,11/7/2016,2:21:45 PM,115.588,11/7/2016,2000,5:20:54 PM,111.5,12/31/2015,FINRA,115.588,11/7/2016,4:24:23 AM,Gldm Sachs Grp 5 1/4 % Medium Term Notes 2011-15.9.26 Sr Series D Tranche 719,GS.ACD,119.3738,10/7/2016,106.707,10/13/2016,3.4493,13870835
13817005,USD,110.869,11/9/2016,3:53:49 PM,110.769,11/9/2016,3:53:49 PM,110.769,11/9/2016,3:53:49 PM,110.869,11/9/2016,67000,5:20:50 PM,109.7959,12/31/2015,FINRA,110.869,11/9/2016,4:24:23 AM,Gldm Sachs Grp 5 3/4 % InterNotes 2011-15.9.41 Sr Series D Tranche 723,GS.ACB,122.385,9/7/2016,105.425,1/27/2016,5.1028,13817005
12438219,USD,111.987,11/8/2016,3:45:25 PM,111.316,11/8/2016,3:45:25 PM,111.987,11/8/2016,3:45:25 PM,111.316,11/8/2016,5000,5:20:45 PM,109.949,12/29/2015,FINRA,111.316,11/8/2016,4:24:23 AM,Gldm Sachs Grp 5.1 % Medium Term Notes 2011-15.2.24 Sr Series D Tranche 787,GS.AAB,117.431,8/19/2016,108.144,1/19/2016,3.4086,12438219
12438107,USD,105.667,11/3/2016,1:15:32 PM,105.667,11/3/2016,1:15:32 PM,105.667,11/3/2016,1:15:32 PM,105.667,11/3/2016,50000,5:20:54 PM,105.932,12/28/2015,FINRA,105.667,11/3/2016,4:24:23 AM,Gldm Sachs Grp 4.3 % InterNotes 2011-15.2.19 Sr Series D Tranche 786,GS.AAA,107.358,8/3/2016,104.25,3/16/2016,1.8299,12438107
12659699,USD,116.6336,11/10/2016,2:33:56 PM,113.9057,11/10/2016,1:48:18 PM,113.9057,11/10/2016,1:48:18 PM,116.6336,11/10/2016,10000,5:20:49 PM,109.574,12/31/2015,FINRA,116.634,11/10/2016,4:24:23 AM,Gldm Sachs Grp 6 % InterNotes 2011-15.3.41 Sr Series D Tranche 758,GS.AAQ,124.177,9/7/2016,108.15,2/23/2016,4.9464,12659699
12659571,USD,100.933,11/8/2016,9:26:29 AM,100.818,11/8/2016,12:20:15 PM,100.933,11/8/2016,9:26:29 AM,100.818,11/8/2016,15000,5:20:45 PM,102.385,12/23/2015,FINRA,100.818,11/8/2016,4:24:23 AM,Gldm Sachs Grp 3 3/4 % InterNotes 2011-15.3.17 Sr Series D Tranche 756,GS.AAO,103.031,1/25/2016,100.795,10/28/2016,1.7792,12659571
12614417,USD,112.141,11/9/2016,11:04:53 AM,112.041,11/9/2016,11:04:53 AM,112.141,11/9/2016,11:04:53 AM,112.041,11/9/2016,10000,5:20:50 PM,110.869,12/30/2015,FINRA,112.041,11/9/2016,4:24:23 AM,Gldm Sachs Grp 5 1/2 % Medium Term Notes 2011-15.3.34 Sr Series D Tranche 755,GS.AAI,117.6032,8/31/2016,103.33,1/21/2016,4.5953,12614417
12614348,USD,103.25,11/2/2016,3:30:24 PM,103.012,11/2/2016,12:19:00 PM,103.012,11/2/2016,12:19:00 PM,103.25,11/2/2016,15000,5:20:45 PM,103.411,12/22/2015,FINRA,103.25,11/2/2016,4:24:23 AM,Gldm Sachs Grp 4 % InterNotes 2011-15.3.18 Sr Series D Tranche 753,GS.AAG,105.167,7/28/2016,102.856,1/5/2016,1.6854,12614348
12571903,USD,103.345,11/4/2016,4:41:19 PM,103.245,11/4/2016,4:41:19 PM,103.345,11/4/2016,4:41:19 PM,103.245,11/4/2016,10000,5:20:53 PM,104.982,12/10/2015,FINRA,103.245,11/4/2016,4:24:23 AM,Gldm Sachs Grp 4.05 InterNotes 2011-15.3.18 Sr Series D Tranche 795,GS.AAE,104.975,2/26/2016,102.63,10/7/2016,1.7389,12571903
14305342,USD,0.0,,,0.0,,,0.0,,,0.0,,0,,0.0,11/5/2011,FINRA,0.0,,,Gldm Sachs Grp Medium Term Notes 2011-17.11.16 Sr Series D Tranche 583 Fltg Rt,GS.ADA,0.0,,0.0,,0.0,14305342
14298829,USD,111.005,11/10/2016,9:21:05 AM,110.905,11/10/2016,9:21:06 AM,111.005,11/10/2016,9:21:05 AM,110.914,11/10/2016,20000,5:20:51 PM,105.775,12/30/2015,FINRA,110.914,11/10/2016,4:24:23 AM,Gldm Sachs Grp 5.4 % Medium Term Notes 2011-15.11.31 Sr Series D Tranche 712,GS.ACZ,116.44,7/12/2016,105.089,2/5/2016,4.4982,14298829
21372777,USD,100.0,9/20/2016,12:34:35 PM,100.0,9/20/2016,12:34:35 PM,100.0,9/20/2016,12:34:35 PM,100.0,9/20/2016,5000,5:20:47 PM,99.499,12/21/2015,FINRA,100.0,7/16/2015,4:44:51 AM,Gldm Sachs Grp Medium Term Notes 2013-13.5.20 Sr Series D Fltg Rt,GS4005059,101.25,1/12/2016,98.258,7/26/2016,2.015,21372777
21372793,USD,100.45,11/8/2016,12:07:40 PM,100.45,11/8/2016,12:07:40 PM,100.45,11/8/2016,12:07:40 PM,100.45,11/8/2016,350000,5:20:54 PM,100.215,12/28/2015,FINRA,88.032,6/13/2014,4:23:32 AM,Gldm Sachs Grp Medium Term Notes 2013-13.5.28 Sr Series D Step Up,GS4005062,100.45,11/8/2016,96.5,4/8/2016,0.0,21372793
21399975,USD,99.927,11/9/2016,3:28:36 PM,97.95,11/9/2016,12:33:54 PM,97.95,11/9/2016,12:33:54 PM,99.927,11/9/2016,40000,5:20:50 PM,97.6,12/31/2015,FINRA,99.927,11/9/2016,4:24:23 AM,Gldm Sachs Grp 4 % Medium Term Notes 2013-15.5.33 Sr Series D,GS4006072,104.295,9/8/2016,95.355,2/22/2016,4.0804,21399975
21399977,USD,99.945,10/28/2016,3:18:37 PM,99.812,10/28/2016,3:18:37 PM,99.945,10/28/2016,3:18:37 PM,99.845,10/28/2016,9000,5:20:53 PM,99.177,11/9/2015,FINRA,99.845,10/28/2016,4:24:23 AM,Gldm Sachs Grp 3 % Medium Term Notes 2013-15.5.24 Sr Series D,GS4006071,100.022,10/5/2016,95.723,1/8/2016,3.0651,21399977
21399983,USD,102.0,10/14/2016,12:46:11 PM,100.75,10/14/2016,12:46:11 PM,101.0,10/14/2016,11:35:13 AM,102.0,10/14/2016,15000,5:20:54 PM,99.024,12/18/2015,FINRA,102.0,10/14/2016,4:24:23 AM,Gldm Sachs Grp 2 % Medium Term Notes 2013-15.5.19 Sr Series D,GS4006070,102.0,10/14/2016,98.696,5/2/2016,1.2191,21399983
21435615,USD,99.099,10/25/2016,10:45:57 AM,98.999,10/25/2016,10:45:57 AM,98.999,10/25/2016,10:45:57 AM,99.099,10/25/2016,10000,5:20:50 PM,99.5,12/11/2015,FINRA,98.875,7/13/2015,4:44:47 AM,Gldm Sachs Grp Medium Term Notes 2013-20.5.20 Sr Series D Fltg Rt,GS4007476,99.9873,1/20/2016,95.15,3/15/2016,1.6718,21435615
21445697,USD,98.59,11/9/2016,4:21:16 PM,98.465,11/9/2016,4:21:16 PM,98.465,11/9/2016,4:21:16 PM,98.59,11/9/2016,8000,5:20:51 PM,97.5,11/13/2015,FINRA,96.0,8/19/2015,4:44:32 AM,Gldm Sachs Grp Medium Term Notes 2013-21.5.20 Sr Series D Fltg Rt,GS4007816,100.0,4/19/2016,95.604,8/8/2016,2.4052,21445697
21445774,USD,100.8544,7/28/2016,2:45:47 PM,98.75,7/28/2016,2:03:02 PM,99.497,7/28/2016,1:56:32 PM,100.8544,7/28/2016,30000,5:20:46 PM,99.0,9/25/2015,FINRA,100.8544,7/28/2016,4:24:23 AM,Gldm Sachs Grp 2 3/4 % Medium Term Notes 2013-15.5.22 Sr Series D,GS4007848,100.8544,7/28/2016,98.75,7/28/2016,2.6163,21445774
21445782,USD,101.675,11/11/2016,10:15:42 AM,101.675,11/11/2016,10:15:42 AM,101.675,11/11/2016,10:15:42 AM,101.675,11/11/2016,10000,10:15:42 AM,98.032,11/4/2015,FINRA,101.675,11/11/2016,4:24:23 AM,Gldm Sachs Grp 3 1/2 % Medium Term Notes 2013-15.5.27 Sr Series D,GS4007849,103.9,8/29/2016,94.9322,2/18/2016,3.3629,21445782
21445784,USD,103.017,11/10/2016,9:24:20 AM,100.75,11/10/2016,9:24:24 AM,100.75,11/10/2016,9:24:24 AM,100.75,11/10/2016,41000,5:20:55 PM,96.169,12/24/2015,FINRA,100.75,11/10/2016,4:24:23 AM,Gldm Sachs Grp 4.15 % Medium Term Notes 2013-15.5.41 Sr Series D,GS4007851,103.938,8/4/2016,95.3154,1/5/2016,4.1015,21445784
14298816,USD,114.4225,10/26/2016,8:16:44 AM,114.4225,10/26/2016,8:16:44 AM,114.4225,10/26/2016,8:16:44 AM,114.4225,10/26/2016,15000,5:20:53 PM,109.658,12/29/2015,FINRA,114.423,10/26/2016,4:24:23 AM,Gldm Sachs Grp 5 % Medium Term Notes 2011-15.11.23 Sr Series D Tranche 711,GS.ACY,115.9238,10/20/2016,107.85,3/7/2016,2.7905,14298816
